id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds
10452541;4.248495242049359;Apartment;Private room;"{Internet,""Wireless Internet"",""Air conditioning"",""Pets live on this property"",Dog(s),""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace""}";2;1.0;Real Bed;flexible;True;LA;Basic private room (2 beds) and bathroom, very independent right next to the entrance of the apartment. Great location, walking distance to Chinese Theater (Hollywood) and metro. I have 2 small dogs so must be OK with that, but they don't go in your room. The room is BASIC but it has all you need. 2 beds, some closet space, clean white linen, private bathroom, towels provided, shampoo provided, a small desk, AC, a fan, a trash can, easy access in and out and it's walking distance to a lot of places. Also, please take into consideration that LA is an expensive city. So even though our price may seem high for some of you, it is actually very cheap. Rent in LA is ridiculously expensive. Hotels around this area are very expensive as well. We have NO parking inside, only street parking. Your room is by the door, so if you want to come in late at night, we have no problem with that, just be respectful with the neighbors. Thank you. We love to give advice on places to see and visit in LA. The;2015-07-26;t;t;90%;2015-02-25;f;2017-04-23;34.100466402310936;-118.3477368668038;Private bed & bath in Hollywood;;53;98.0;https://a0.muscache.com/im/pictures/95526671/cffb2988_original.jpg?aki_policy=small;90046;1.0;2.0
2070612;5.521460917862246;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",""Smart lock"",Keypad}";2;1.0;Real Bed;strict;True;SF;"Newly renovated, modern elegant apartment with direct garden access in the Castro. Beautiful architectural details and furnishings, high ceilings, open plan space and natural light make this a wonderful haven for a business or leisure stay. Located in a central yet quiet part of the Castro, steps away from the Castro commercial district and Muni Station.  My apartment is in the center of San Francisco and offers walking access to a diverse range of neighborhoods, gourmet supermarkets, restaurants and local businesses. Newly and lovingly renovated: - Large bright bedroom with bay window and plantation shutters. New pillowtop Serta queen mattress, high quality bedding, wireless speaker. - Spa-like bathroom with high-end sanitary fixtures and marble tiling. - Gourmet open plan living and kitchen area with stainless steel appliances and island bench. Well stocked with high quality cookware and dinnerware. - High speed wireless Internet, 50"" Internet TV with Hulu. (No cable TV). Sonos wirel";2015-08-02;t;t;100%;2013-04-14;f;2017-09-17;37.76104030531353;-122.44167573566358;Spacious Renovated Garden Apartmt;The Castro;18;98.0;https://a0.muscache.com/im/pictures/95335329/caf38a32_original.jpg?aki_policy=small;94114;1.0;1.0
17406430;4.74493212836325;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance"",Bathtub,""Babysitter recommendations""}";4;1.0;Real Bed;moderate;True;LA;"Welcome to our luxury apartment located in the heart of Hollywood, California! Less than a block away from the famous Sunset Boulevard and walking distance to all of Hollywood! • Walk Score 95 + Bike/Transit Score 70 • Gated & Secure Apartment Complex • 43"" HDTV w Netflix, Hulu, Roku, + Apple TV4  in living room • Super fast wi-fi (100MB per second) • Office space  • Communal washer + dryer • Onsite, gated parking for 1 car • Infants traveling with parents are welcome The apartment is in a gated complex located on the 2nd floor & comes fully furnished with luxury furniture and readily equipped with high speed internet as well as Netflix, Sling TV, Pandora Radio, etc. for your convenience. Walking distance to restaurants, bars, coffee shops, and just about anything and everything Hollywood! Best of all: You get this little oasis all to yourself! The entire apartment is yours to enjoy! Guests will have access to a Queen Size bed in the master, a Twin Size sofa bed in the living room, and";2017-02-26;t;t;95%;2016-11-07;t;2017-05-01;34.09769013899145;-118.34201432033998;Brand New 1 Bed 1 bath + Parking In ♥ of HOLLYWOOD;Hollywood;14;96.0;https://a0.muscache.com/im/pictures/cb16334a-8b65-4b23-bda8-05221818eccb.jpg?aki_policy=small;90028;1.0;2.0
15781345;4.553876891600541;Guesthouse;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";4;1.0;Real Bed;moderate;True;LA;This is a loft studio guest house.  My place is close to NoHo Arts district, Universal Studios,  Disney Studios, Porto's Bakery Burbank. You’ll love it because everything is newly renovated, outdoor space, private patio, close to everything, walkable to dinner and entertainment . My place is good for couples, solo adventurers, and business travelers.  Comfortably sleeps 4 adults.  There is one real bed and a couch/chaise that can be either a full and single or put together to make one king. High up with a great view from private patio.  Clean brand new. Laundry and private patio We are easily accessed but tend to lay low and give people privacy. Lots of free parking.  Very safe walk at night area.  Close to Chandler bike path.;2017-04-22;t;f;100%;2016-12-03;f;2017-04-22;34.16708996723175;-118.35599908694776;Loft guest house, private patio, laundry;Toluca Lake;1;100.0;https://a0.muscache.com/im/pictures/0090448e-fc29-453a-9f28-83fd247afe2c.jpg?aki_policy=small;91601;0.0;3.0
12265833;5.298317366548036;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace""}";2;1.0;Real Bed;moderate;True;NYC;Hip & cozy one bedroom apartment with a vintage modern feel located in the heart of New York's East Village. This apartment is perfect for a couple or single person visiting Manhattan. Located near the L train & surrounded by fun bars, great restaurants, and live music venues. Union Square & St. Marks Place are just a few blocks away. The streets are lined with interesting gift shops, boutiques, and wonderful art. This apartment is in one of Manhattans most colorful and artistic neighborhoods. The space has high ceilings, 2 flat screen TV's with high end speakers and surround sound. Amazon Fire and Apple TV on each TV. Stereo system and record player with vinyl collection in the living room. Kitchen is equipped with coffee maker, tea pot, microwave, toaster oven, blender and all necessary kitchen tools. Stove, oven, and refrigerator/freezer. Bathroom has large tub and shower with dual shower heads. Towels and bathroom basics are provided. Being longtime residents of the East Village, w;2017-03-28;t;f;;2015-07-30;f;2017-03-28;40.728644389074006;-73.98101587243188;Hip One Bedroom Apartment in NYC's East Village;East Village;1;100.0;https://a0.muscache.com/im/pictures/44f6f3ac-bcc8-4d42-a9dc-e22b5ba10099.jpg?aki_policy=small;10009.0;1.0;1.0
19912332;3.80666248977032;House;Shared room;"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}";1;1.0;Real Bed;strict;True;LA;CENTRAL LOCATION! Bunk #2 of 4 -  Nice peeps and creative community-a chill  cozy upper bunk in shared room.  Full kitchen, laundry, outdoor living and dining room - Walk to shops, cafes, markets, movies. Public Transpo super close-by.  Free parking! This is a lovely property in the most central neighborhood in LA.  It's a SHARED ROOM, with a couple of sets of bunk beds set up Summer Camp style.  A great place to  to rest your head, check email, chill in the garden and communal areas and take Hollywood by storm. Just a few minutes from just about everything in LA, we are located near Beverly and Vine, close to Melrose, Hollywood, West Hollywood, Downtown, Beverly Hills, theaters, shopping areas, and walking distance from a gourmet market, shops and restaurants. The room would be shared by whomever else might be renting at that time.  We have ultra high speed wi-fi, full bathroom dedicated to this room, full kitchen privileges, washer and dryer, easy parking - the works. Greatest walkin;2015-05-21;t;t;100%;2012-02-16;f;2016-01-19;34.0754439751197;-118.3268170898779;BUNK #2  GARDEN HOSTEL SHARED ROOM!;Mid-Wilshire;5;100.0;https://a0.muscache.com/im/pictures/70742305/63388c28_original.jpg?aki_policy=small;90004;1.0;1.0
17109866;4.248495242049359;Apartment;Entire home/apt;"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";1;1.0;Real Bed;flexible;False;LA;My comfy little abode in the heart of Venice, is minutes from the beach with plenty of permit free street parking. Along with a separate bathroom and spacious kitchen for easy cooking, it'll make it easy to find your rhythm and make the space yours, feeling at home in no time. It's uniquely mine and I put a lot of love into it adding my own personal touches. It's been transformed a few times and it's grown along side me for many years now. If you're looking for an upmarket, modern apartment, you might be looking in the wrong place. The studio is modest, but very cozy and welcoming with a great energy! For bare basics, it has exactly what you need. My spot is lovely and it'll be all yours if you choose to take it. No roommates, no one to answer to and no one to tip toe around. Mine is a small building with only 8 units. Unfortunately there aren't all the bells and whistles in terms of amenities, but we do have a laundry room in the building which is coin operated (coins not provided). A;;t;t;100%;2016-03-30;f;;33.99460541739987;-118.45007484536988;Cozy Studio minutes from the beach;Venice;0;;https://a0.muscache.com/im/pictures/475d80ca-afd6-4910-b58e-2f74b9406a48.jpg?aki_policy=small;90291;;
15564777;4.4998096703302615;Apartment;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""Private living room""}";1;1.0;Real Bed;moderate;True;NYC;Newly renovated furnished apartment in Gramercy/Flatiron area. Private room with private bathroom. Roommates are not around much but are mid-20s young professionals.;;t;f;70%;2017-06-24;f;;40.74131685382599;-73.98255420857633;Private room in newly renovated Gramercy apartment;Kips Bay;0;;https://a0.muscache.com/im/pictures/24eb665e-1adb-4bc9-97dc-994b107e8ebd.jpg?aki_policy=small;10016;1.0;1.0
17907202;6.1092475827643655;House;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials}";7;2.5;Real Bed;strict;True;NYC;Luxurious modern house, F train on block, 4 bedrooms (one v. large, one v. small), 2.5 bathrooms, large eat-in kitchen and living room with working wood stove. Washer dryer. Lovely backyard.  Steps from Smith Street, Brooklyn's restaurant row.   10 minutes to Manhattan. Our house is spacious and open, bright and cheerful, tastefully decorated with art by friends and family as well as art we have collected on our travels, particularly from India.  The furniture is very comfortable.  We have three children and so our house is full of books and toys which you can use while you are with us. Our parents live downstairs and while their quarters are contiguous but separate, they are available for any questions and problems that might come up. Guests can use the main three floors of the house -- parlor floor and two upper floors.  Guests will not access the basement floor which has a separate entrance and is occupied by my parents who are the hosts. My parents live downstairs and will be on ha;2014-01-04;t;t;100%;2013-11-09;f;2017-07-10;40.68395618280145;-73.98913815913805;Lovely Brooklyn Brownstone  one block from Subway;Boerum Hill;8;98.0;https://a0.muscache.com/im/pictures/26519549/2c627da1_original.jpg?aki_policy=small;11201;4.0;5.0
17536953;5.1647859739235145;Apartment;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;flexible;True;NYC;Unique, large, and bright space in Hell's Kitchen. Private backyard with lounge chairs and grill. Steps to 9th Ave, Hudson River, Central Park, and Times Square. Available for NYC Pride! Book now to be in the heart of NYC's gay neighborhood. This space is right off 9th Ave, filled with shops, bars, and restaurants. However, when you are here it is absolutely peaceful. It is a ground floor apartment with a private backyard. Besides your private room, you'll have access to the living, dining, backyard, and a shared bathroom. I am in an out of the house all day, but if you need any help when I am out, you'll have my cell phone. My goal is to be there as much as you need, but to give you space and let you enjoy your trip. Hell's Kitchen is the most convenient residential neighborhood in Manhattan! We are steps to the Hudson River, Central Park, and Times Square, with all major subways 1-2 avenues away. There is plenty to do, day or night, without ever getting in a cab! 1 Avenue from the 50;;t;t;;2014-10-23;f;;40.765109631263535;-73.98973485040894;Ground floor 1BR with backyard;Hell's Kitchen;0;;https://a0.muscache.com/im/pictures/c374b287-6f46-47e0-a075-e2d7e7f90ed5.jpg?aki_policy=small;10019;1.0;1.0
